REF_DATE,GEO,Client groups,VALUE,STATUS
2012-07,Northwest Territories,"Total, all client groups",100.3,NA
2012-07,Northwest Territories,Leisure clients,104.6,NA
2012-07,Northwest Territories,Business clients,98.7,NA
2012-07,Nunavut,"Total, all client groups",99.5,NA
2012-07,Nunavut,Leisure clients,99.4,NA
2012-07,Nunavut,Business clients,99.6,NA
2012-10,Canada,"Total, all client groups",95.6,NA
2012-10,Canada,Leisure clients,95,NA
2012-10,Canada,Business clients,96.1,NA
2012-10,Atlantic Region,"Total, all client groups",95.1,NA
2012-10,Atlantic Region,Leisure clients,94.9,NA
2012-10,Atlantic Region,Business clients,95.3,NA
2012-10,Newfoundland and Labrador,"Total, all client groups",95.4,NA
2012-10,Newfoundland and Labrador,Leisure clients,93.2,NA
2012-10,Newfoundland and Labrador,Business clients,96.8,NA
2012-10,Prince Edward Island,"Total, all client groups",90.9,NA
2012-10,Prince Edward Island,Leisure clients,91.2,NA
2012-10,Prince Edward Island,Business clients,90.2,NA
2012-10,Nova Scotia,"Total, all client groups",94.7,NA
2012-10,Nova Scotia,Leisure clients,96.4,NA
2012-10,Nova Scotia,Business clients,93.4,NA
2012-10,New Brunswick,"Total, all client groups",96.3,NA
2012-10,New Brunswick,Leisure clients,96.3,NA
2012-10,New Brunswick,Business clients,96.3,NA
2012-10,Quebec Region,"Total, all client groups",95.4,NA
2012-10,Quebec Region,Leisure clients,93.3,NA
2012-10,Quebec Region,Business clients,97.6,NA
2012-10,Quebec,"Total, all client groups",95.4,NA
2012-10,Quebec,Leisure clients,93.3,NA
2012-10,Quebec,Business clients,97.6,NA
2012-10,Ontario Region,"Total, all client groups",101.1,NA
2012-10,Ontario Region,Leisure clients,100.9,NA
2012-10,Ontario Region,Business clients,101.2,NA
2012-10,Ontario,"Total, all client groups",101.1,NA
2012-10,Ontario,Leisure clients,100.9,NA
2012-10,Ontario,Business clients,101.2,NA
2012-10,Prairie Region,"Total, all client groups",93.2,NA
2012-10,Prairie Region,Leisure clients,94.6,NA
2012-10,Prairie Region,Business clients,92.2,NA
2012-10,Manitoba,"Total, all client groups",95.9,NA
2012-10,Manitoba,Leisure clients,97,NA
2012-10,Manitoba,Business clients,94.6,NA
2012-10,Saskatchewan,"Total, all client groups",96.6,NA
2012-10,Saskatchewan,Leisure clients,98.4,NA
2012-10,Saskatchewan,Business clients,95.2,NA
2012-10,Alberta,"Total, all client groups",91.8,NA
2012-10,Alberta,Leisure clients,92.8,NA
2012-10,Alberta,Business clients,91.1,NA
2012-10,British Columbia Region,"Total, all client groups",89.2,NA
2012-10,British Columbia Region,Leisure clients,88,NA
2012-10,British Columbia Region,Business clients,90.5,NA
2012-10,British Columbia,"Total, all client groups",89.2,NA
2012-10,British Columbia,Leisure clients,88,NA
2012-10,British Columbia,Business clients,90.5,NA
2012-10,Territories,"Total, all client groups",98.3,NA
2012-10,Territories,Leisure clients,98.6,NA
2012-10,Territories,Business clients,98.1,NA
2012-10,Yukon,"Total, all client groups",96.3,NA
2012-10,Yukon,Leisure clients,97.6,NA
2012-10,Yukon,Business clients,94.6,NA
2012-10,Northwest Territories,"Total, all client groups",99.9,NA
2012-10,Northwest Territories,Leisure clients,101.8,NA
2012-10,Northwest Territories,Business clients,99.3,NA
2012-10,Nunavut,"Total, all client groups",101.5,NA
2012-10,Nunavut,Leisure clients,101.1,NA
2012-10,Nunavut,Business clients,101.6,NA
2013-01,Canada,"Total, all client groups",95.2,NA
2013-01,Canada,Leisure clients,94.8,NA
2013-01,Canada,Business clients,95.5,NA
2013-01,Atlantic Region,"Total, all client groups",94.1,NA
2013-01,Atlantic Region,Leisure clients,93.6,NA
2013-01,Atlantic Region,Business clients,94.6,NA
2013-01,Newfoundland and Labrador,"Total, all client groups",92.6,NA
2013-01,Newfoundland and Labrador,Leisure clients,93.6,NA
2013-01,Newfoundland and Labrador,Business clients,91.9,NA
2013-01,Prince Edward Island,"Total, all client groups",88.6,NA
2013-01,Prince Edward Island,Leisure clients,88.2,NA
2013-01,Prince Edward Island,Business clients,89.4,NA
2013-01,Nova Scotia,"Total, all client groups",94.7,NA
2013-01,Nova Scotia,Leisure clients,94.3,NA
2013-01,Nova Scotia,Business clients,95.1,NA
2013-01,New Brunswick,"Total, all client groups",96.2,NA
2013-01,New Brunswick,Leisure clients,95.2,NA
2013-01,New Brunswick,Business clients,97,NA
2013-01,Quebec Region,"Total, all client groups",95.5,NA
2013-01,Quebec Region,Leisure clients,97.1,NA
2013-01,Quebec Region,Business clients,93.8,NA
2013-01,Quebec,"Total, all client groups",95.5,NA
2013-01,Quebec,Leisure clients,97.1,NA
2013-01,Quebec,Business clients,93.8,NA
2013-01,Ontario Region,"Total, all client groups",96.7,NA
2013-01,Ontario Region,Leisure clients,96.2,NA
2013-01,Ontario Region,Business clients,97,NA
2013-01,Ontario,"Total, all client groups",96.7,NA
2013-01,Ontario,Leisure clients,96.2,NA
2013-01,Ontario,Business clients,97,NA
2013-01,Prairie Region,"Total, all client groups",97.8,NA
2013-01,Prairie Region,Leisure clients,96.9,NA
2013-01,Prairie Region,Business clients,98.4,NA
2013-01,Manitoba,"Total, all client groups",99.1,NA
2013-01,Manitoba,Leisure clients,98.4,NA
2013-01,Manitoba,Business clients,100,NA
2013-01,Saskatchewan,"Total, all client groups",98.4,NA
2013-01,Saskatchewan,Leisure clients,99.1,NA
2013-01,Saskatchewan,Business clients,97.9,NA
2013-01,Alberta,"Total, all client groups",97.3,NA
2013-01,Alberta,Leisure clients,95.9,NA
2013-01,Alberta,Business clients,98.3,NA
2013-01,British Columbia Region,"Total, all client groups",88.6,NA
2013-01,British Columbia Region,Leisure clients,88.4,NA
2013-01,British Columbia Region,Business clients,88.8,NA
2013-01,British Columbia,"Total, all client groups",88.6,NA
2013-01,British Columbia,Leisure clients,88.4,NA
2013-01,British Columbia,Business clients,88.8,NA
2013-01,Territories,"Total, all client groups",98.1,NA
2013-01,Territories,Leisure clients,97.9,NA
2013-01,Territories,Business clients,98.3,NA
2013-01,Yukon,"Total, all client groups",95.5,NA
2013-01,Yukon,Leisure clients,96.7,NA
2013-01,Yukon,Business clients,93.8,NA
2013-01,Northwest Territories,"Total, all client groups",100.9,NA
2013-01,Northwest Territories,Leisure clients,100.8,NA
2013-01,Northwest Territories,Business clients,101,NA
2013-01,Nunavut,"Total, all client groups",101.8,NA
2013-01,Nunavut,Leisure clients,101.5,NA
2013-01,Nunavut,Business clients,101.8,NA
2013-04,Canada,"Total, all client groups",101.2,NA
2013-04,Canada,Leisure clients,100,NA
2013-04,Canada,Business clients,102.1,NA
2013-04,Atlantic Region,"Total, all client groups",100.6,NA
2013-04,Atlantic Region,Leisure clients,99.9,NA
2013-04,Atlantic Region,Business clients,101.2,NA
2013-04,Newfoundland and Labrador,"Total, all client groups",102.7,NA
2013-04,Newfoundland and Labrador,Leisure clients,99.2,NA
2013-04,Newfoundland and Labrador,Business clients,105,NA
2013-04,Prince Edward Island,"Total, all client groups",99.6,NA
2013-04,Prince Edward Island,Leisure clients,99.3,NA
2013-04,Prince Edward Island,Business clients,100.6,NA
2013-04,Nova Scotia,"Total, all client groups",100.8,NA
2013-04,Nova Scotia,Leisure clients,101.1,NA
2013-04,Nova Scotia,Business clients,100.6,NA
2013-04,New Brunswick,"Total, all client groups",99,NA
2013-04,New Brunswick,Leisure clients,99.5,NA
2013-04,New Brunswick,Business clients,98.7,NA
2013-04,Quebec Region,"Total, all client groups",99.6,NA
2013-04,Quebec Region,Leisure clients,97.5,NA
2013-04,Quebec Region,Business clients,101.8,NA
2013-04,Quebec,"Total, all client groups",99.6,NA
2013-04,Quebec,Leisure clients,97.5,NA
2013-04,Quebec,Business clients,101.8,NA
2013-04,Ontario Region,"Total, all client groups",101.1,NA
2013-04,Ontario Region,Leisure clients,100.1,NA
2013-04,Ontario Region,Business clients,101.9,NA
2013-04,Ontario,"Total, all client groups",101.1,NA
2013-04,Ontario,Leisure clients,100.1,NA
2013-04,Ontario,Business clients,101.9,NA
2013-04,Prairie Region,"Total, all client groups",102.1,NA
2013-04,Prairie Region,Leisure clients,100.3,NA
2013-04,Prairie Region,Business clients,103.5,NA
2013-04,Manitoba,"Total, all client groups",101.4,NA
2013-04,Manitoba,Leisure clients,101.2,NA
2013-04,Manitoba,Business clients,101.5,NA
2013-04,Saskatchewan,"Total, all client groups",102.9,NA
2013-04,Saskatchewan,Leisure clients,101.2,NA
2013-04,Saskatchewan,Business clients,104.2,NA
2013-04,Alberta,"Total, all client groups",102,NA
2013-04,Alberta,Leisure clients,99.7,NA
2013-04,Alberta,Business clients,103.6,NA
2013-04,British Columbia Region,"Total, all client groups",101.5,NA
2013-04,British Columbia Region,Leisure clients,102,NA
2013-04,British Columbia Region,Business clients,101,NA
2013-04,British Columbia,"Total, all client groups",101.5,NA
2013-04,British Columbia,Leisure clients,102,NA
2013-04,British Columbia,Business clients,101,NA
2013-04,Territories,"Total, all client groups",102.4,NA
2013-04,Territories,Leisure clients,103.4,NA
2013-04,Territories,Business clients,101.7,NA
2013-04,Yukon,"Total, all client groups",104.9,NA
2013-04,Yukon,Leisure clients,105.4,NA
2013-04,Yukon,Business clients,104.4,NA
2013-04,Northwest Territories,"Total, all client groups",98.9,NA
2013-04,Northwest Territories,Leisure clients,97.1,NA
2013-04,Northwest Territories,Business clients,99.6,NA
2013-04,Nunavut,"Total, all client groups",100.1,NA
2013-04,Nunavut,Leisure clients,99.2,NA
2013-04,Nunavut,Business clients,100.3,NA
2013-07,Canada,"Total, all client groups",107.5,NA
2013-07,Canada,Leisure clients,109.8,NA
2013-07,Canada,Business clients,105.5,NA
2013-07,Atlantic Region,"Total, all client groups",109.6,NA
2013-07,Atlantic Region,Leisure clients,110.9,NA
2013-07,Atlantic Region,Business clients,108.6,NA
2013-07,Newfoundland and Labrador,"Total, all client groups",107.5,NA
2013-07,Newfoundland and Labrador,Leisure clients,108.3,NA
2013-07,Newfoundland and Labrador,Business clients,107,NA
2013-07,Prince Edward Island,"Total, all client groups",122.7,NA
2013-07,Prince Edward Island,Leisure clients,123,NA
2013-07,Prince Edward Island,Business clients,122.2,NA
2013-07,Nova Scotia,"Total, all client groups",110.5,NA
2013-07,Nova Scotia,Leisure clients,109.8,NA
2013-07,Nova Scotia,Business clients,111.1,NA
2013-07,New Brunswick,"Total, all client groups",107.2,NA
2013-07,New Brunswick,Leisure clients,108.8,NA
2013-07,New Brunswick,Business clients,106.1,NA
2013-07,Quebec Region,"Total, all client groups",108.1,NA
2013-07,Quebec Region,Leisure clients,110,NA
2013-07,Quebec Region,Business clients,106.2,NA
2013-07,Quebec,"Total, all client groups",108.1,NA
2013-07,Quebec,Leisure clients,110,NA
2013-07,Quebec,Business clients,106.2,NA
2013-07,Ontario Region,"Total, all client groups",104,NA
2013-07,Ontario Region,Leisure clients,105.9,NA
2013-07,Ontario Region,Business clients,102.6,NA
2013-07,Ontario,"Total, all client groups",104,NA
2013-07,Ontario,Leisure clients,105.9,NA
2013-07,Ontario,Business clients,102.6,NA
2013-07,Prairie Region,"Total, all client groups",102.8,NA
2013-07,Prairie Region,Leisure clients,106,NA
2013-07,Prairie Region,Business clients,100.5,NA
2013-07,Manitoba,"Total, all client groups",101.3,NA
2013-07,Manitoba,Leisure clients,101.6,NA
2013-07,Manitoba,Business clients,100.9,NA
2013-07,Saskatchewan,"Total, all client groups",98.3,NA
2013-07,Saskatchewan,Leisure clients,99.9,NA
2013-07,Saskatchewan,Business clients,97,NA
2013-07,Alberta,"Total, all client groups",104.4,NA
2013-07,Alberta,Leisure clients,109,NA
2013-07,Alberta,Business clients,101.3,NA
2013-07,British Columbia Region,"Total, all client groups",119.4,NA
2013-07,British Columbia Region,Leisure clients,119.9,NA
2013-07,British Columbia Region,Business clients,118.7,NA
2013-07,British Columbia,"Total, all client groups",119.4,NA
2013-07,British Columbia,Leisure clients,119.9,NA
2013-07,British Columbia,Business clients,118.7,NA
2013-07,Territories,"Total, all client groups",103.2,NA
2013-07,Territories,Leisure clients,104.9,NA
2013-07,Territories,Business clients,102,NA
2013-07,Yukon,"Total, all client groups",108.4,NA
2013-07,Yukon,Leisure clients,107.6,NA
2013-07,Yukon,Business clients,109.5,NA
2013-07,Northwest Territories,"Total, all client groups",96.7,NA
2013-07,Northwest Territories,Leisure clients,97,NA
2013-07,Northwest Territories,Business clients,96.6,NA
2013-07,Nunavut,"Total, all client groups",97.5,NA
2013-07,Nunavut,Leisure clients,98.3,NA
2013-07,Nunavut,Business clients,97.2,NA
2013-10,Canada,"Total, all client groups",96.2,NA
2013-10,Canada,Leisure clients,95.3,NA
2013-10,Canada,Business clients,96.9,NA
2013-10,Atlantic Region,"Total, all client groups",95.7,NA
2013-10,Atlantic Region,Leisure clients,95.7,NA
2013-10,Atlantic Region,Business clients,95.6,NA
2013-10,Newfoundland and Labrador,"Total, all client groups",97.2,NA
2013-10,Newfoundland and Labrador,Leisure clients,99,NA
2013-10,Newfoundland and Labrador,Business clients,96.1,NA
2013-10,Prince Edward Island,"Total, all client groups",89,NA
2013-10,Prince Edward Island,Leisure clients,89.6,NA
2013-10,Prince Edward Island,Business clients,87.8,NA
2013-10,Nova Scotia,"Total, all client groups",94,NA
2013-10,Nova Scotia,Leisure clients,94.9,NA
2013-10,Nova Scotia,Business clients,93.3,NA
2013-10,New Brunswick,"Total, all client groups",97.6,NA
2013-10,New Brunswick,Leisure clients,96.6,NA
2013-10,New Brunswick,Business clients,98.3,NA
2013-10,Quebec Region,"Total, all client groups",96.8,NA
2013-10,Quebec Region,Leisure clients,95.4,NA
2013-10,Quebec Region,Business clients,98.3,NA
2013-10,Quebec,"Total, all client groups",96.8,NA
2013-10,Quebec,Leisure clients,95.4,NA
2013-10,Quebec,Business clients,98.3,NA
2013-10,Ontario Region,"Total, all client groups",98.2,NA
2013-10,Ontario Region,Leisure clients,97.8,NA
2013-10,Ontario Region,Business clients,98.5,NA
2013-10,Ontario,"Total, all client groups",98.2,NA
2013-10,Ontario,Leisure clients,97.8,NA
2013-10,Ontario,Business clients,98.5,NA
2013-10,Prairie Region,"Total, all client groups",97.3,NA
2013-10,Prairie Region,Leisure clients,96.8,NA
2013-10,Prairie Region,Business clients,97.7,NA
2013-10,Manitoba,"Total, all client groups",98.2,NA
2013-10,Manitoba,Leisure clients,98.8,NA
2013-10,Manitoba,Business clients,97.5,NA
2013-10,Saskatchewan,"Total, all client groups",100.4,NA
2013-10,Saskatchewan,Leisure clients,99.8,NA
2013-10,Saskatchewan,Business clients,100.9,NA
2013-10,Alberta,"Total, all client groups",96.3,NA
2013-10,Alberta,Leisure clients,95.4,NA
2013-10,Alberta,Business clients,96.9,NA
2013-10,British Columbia Region,"Total, all client groups",90.5,NA
2013-10,British Columbia Region,Leisure clients,89.7,NA
2013-10,British Columbia Region,Business clients,91.4,NA
2013-10,British Columbia,"Total, all client groups",90.5,NA
2013-10,British Columbia,Leisure clients,89.7,NA
2013-10,British Columbia,Business clients,91.4,NA
2013-10,Territories,"Total, all client groups",96.2,NA
2013-10,Territories,Leisure clients,93.8,NA
2013-10,Territories,Business clients,98,NA
2013-10,Yukon,"Total, all client groups",91.2,NA
2013-10,Yukon,Leisure clients,90.4,NA
2013-10,Yukon,Business clients,92.3,NA
2013-10,Northwest Territories,"Total, all client groups",103.4,NA
2013-10,Northwest Territories,Leisure clients,105.1,NA
2013-10,Northwest Territories,Business clients,102.8,NA
2013-10,Nunavut,"Total, all client groups",100.7,NA
2013-10,Nunavut,Leisure clients,100.9,NA
2013-10,Nunavut,Business clients,100.6,NA
2014-01,Canada,"Total, all client groups",95.5,NA
2014-01,Canada,Leisure clients,94.6,NA
2014-01,Canada,Business clients,96.3,NA
2014-01,Atlantic Region,"Total, all client groups",94.5,NA
2014-01,Atlantic Region,Leisure clients,94.1,NA
2014-01,Atlantic Region,Business clients,94.9,NA
2014-01,Newfoundland and Labrador,"Total, all client groups",94.7,NA
2014-01,Newfoundland and Labrador,Leisure clients,95.4,NA
2014-01,Newfoundland and Labrador,Business clients,94.2,NA
2014-01,Prince Edward Island,"Total, all client groups",88.5,NA
2014-01,Prince Edward Island,Leisure clients,89,NA
2014-01,Prince Edward Island,Business clients,87.2,NA
2014-01,Nova Scotia,"Total, all client groups",92.9,NA
2014-01,Nova Scotia,Leisure clients,93.9,NA
2014-01,Nova Scotia,Business clients,92.1,NA
2014-01,New Brunswick,"Total, all client groups",97.3,NA
2014-01,New Brunswick,Leisure clients,95.4,NA
2014-01,New Brunswick,Business clients,98.7,NA
2014-01,Quebec Region,"Total, all client groups",95.8,NA
2014-01,Quebec Region,Leisure clients,96.4,NA
2014-01,Quebec Region,Business clients,95.1,NA
2014-01,Quebec,"Total, all client groups",95.8,NA
2014-01,Quebec,Leisure clients,96.4,NA
2014-01,Quebec,Business clients,95.1,NA
2014-01,Ontario Region,"Total, all client groups",95.1,NA
2014-01,Ontario Region,Leisure clients,93.7,NA
2014-01,Ontario Region,Business clients,96.1,NA
2014-01,Ontario,"Total, all client groups",95.1,NA
2014-01,Ontario,Leisure clients,93.7,NA
2014-01,Ontario,Business clients,96.1,NA
2014-01,Prairie Region,"Total, all client groups",98.6,NA
2014-01,Prairie Region,Leisure clients,97.8,NA
2014-01,Prairie Region,Business clients,99.2,NA
2014-01,Manitoba,"Total, all client groups",99.7,NA
2014-01,Manitoba,Leisure clients,101.2,NA
2014-01,Manitoba,Business clients,97.9,NA
2014-01,Saskatchewan,"Total, all client groups",96.6,NA
2014-01,Saskatchewan,Leisure clients,95.2,NA
2014-01,Saskatchewan,Business clients,97.8,NA
2014-01,Alberta,"Total, all client groups",99,NA
2014-01,Alberta,Leisure clients,97.8,NA
2014-01,Alberta,Business clients,99.8,NA
2014-01,British Columbia Region,"Total, all client groups",91.7,NA
2014-01,British Columbia Region,Leisure clients,90.5,NA
2014-01,British Columbia Region,Business clients,93.1,NA
2014-01,British Columbia,"Total, all client groups",91.7,NA
2014-01,British Columbia,Leisure clients,90.5,NA
2014-01,British Columbia,Business clients,93.1,NA
2014-01,Territories,"Total, all client groups",97.5,NA
2014-01,Territories,Leisure clients,94.2,NA
2014-01,Territories,Business clients,100,NA
