REF_DATE,GEO,Client groups,VALUE,STATUS
2017-10,Quebec Region,"Total, all client groups",114.8,NA
2017-10,Quebec Region,Leisure clients,107.4,NA
2017-10,Quebec Region,Business clients,123,NA
2017-10,Quebec,"Total, all client groups",114.8,NA
2017-10,Quebec,Leisure clients,107.4,NA
2017-10,Quebec,Business clients,123,NA
2017-10,Ontario Region,"Total, all client groups",118.1,NA
2017-10,Ontario Region,Leisure clients,121.5,NA
2017-10,Ontario Region,Business clients,115.2,NA
2017-10,Ontario,"Total, all client groups",118.1,NA
2017-10,Ontario,Leisure clients,121.5,NA
2017-10,Ontario,Business clients,115.2,NA
2017-10,Prairie Region,"Total, all client groups",95.7,NA
2017-10,Prairie Region,Leisure clients,98.9,NA
2017-10,Prairie Region,Business clients,93.3,NA
2017-10,Manitoba,"Total, all client groups",98.9,NA
2017-10,Manitoba,Leisure clients,97.9,NA
2017-10,Manitoba,Business clients,101.4,NA
2017-10,Saskatchewan,"Total, all client groups",83.6,NA
2017-10,Saskatchewan,Leisure clients,80.7,NA
2017-10,Saskatchewan,Business clients,86.2,NA
2017-10,Alberta,"Total, all client groups",98.3,NA
2017-10,Alberta,Leisure clients,104.9,NA
2017-10,Alberta,Business clients,93.7,NA
2017-10,British Columbia Region,"Total, all client groups",115.2,NA
2017-10,British Columbia Region,Leisure clients,115.8,NA
2017-10,British Columbia Region,Business clients,114.9,NA
2017-10,British Columbia,"Total, all client groups",115.2,NA
2017-10,British Columbia,Leisure clients,115.8,NA
2017-10,British Columbia,Business clients,114.9,NA
2017-10,Territories,"Total, all client groups",104.1,NA
2017-10,Territories,Leisure clients,103.5,NA
2017-10,Territories,Business clients,104.6,NA
2017-10,Yukon,"Total, all client groups",104,NA
2017-10,Yukon,Leisure clients,103.4,NA
2017-10,Yukon,Business clients,104.7,NA
2017-10,Northwest Territories,"Total, all client groups",101.2,NA
2017-10,Northwest Territories,Leisure clients,107.4,NA
2017-10,Northwest Territories,Business clients,98.7,NA
2017-10,Nunavut,"Total, all client groups",111.1,NA
2017-10,Nunavut,Leisure clients,106.2,NA
2017-10,Nunavut,Business clients,112.6,NA
2017-11,Canada,"Total, all client groups",102.4,NA
2017-11,Canada,Leisure clients,101.9,NA
2017-11,Canada,Business clients,103.2,NA
2017-11,Atlantic Region,"Total, all client groups",105,NA
2017-11,Atlantic Region,Leisure clients,105.8,NA
2017-11,Atlantic Region,Business clients,104.3,NA
2017-11,Newfoundland and Labrador,"Total, all client groups",95.2,NA
2017-11,Newfoundland and Labrador,Leisure clients,96,NA
2017-11,Newfoundland and Labrador,Business clients,94.7,NA
2017-11,Prince Edward Island,"Total, all client groups",97.1,NA
2017-11,Prince Edward Island,Leisure clients,93.9,NA
2017-11,Prince Edward Island,Business clients,104.2,NA
2017-11,Nova Scotia,"Total, all client groups",105.3,NA
2017-11,Nova Scotia,Leisure clients,106.2,NA
2017-11,Nova Scotia,Business clients,104.6,NA
2017-11,New Brunswick,"Total, all client groups",114.1,NA
2017-11,New Brunswick,Leisure clients,120.4,NA
2017-11,New Brunswick,Business clients,110.1,NA
2017-11,Quebec Region,"Total, all client groups",100.6,NA
2017-11,Quebec Region,Leisure clients,95.3,NA
2017-11,Quebec Region,Business clients,106.4,NA
2017-11,Quebec,"Total, all client groups",100.6,NA
2017-11,Quebec,Leisure clients,95.3,NA
2017-11,Quebec,Business clients,106.4,NA
2017-11,Ontario Region,"Total, all client groups",111.4,NA
2017-11,Ontario Region,Leisure clients,110.8,NA
2017-11,Ontario Region,Business clients,112.3,NA
2017-11,Ontario,"Total, all client groups",111.4,NA
2017-11,Ontario,Leisure clients,110.8,NA
2017-11,Ontario,Business clients,112.3,NA
2017-11,Prairie Region,"Total, all client groups",92.2,NA
2017-11,Prairie Region,Leisure clients,93.9,NA
2017-11,Prairie Region,Business clients,91.2,NA
2017-11,Manitoba,"Total, all client groups",96.9,NA
2017-11,Manitoba,Leisure clients,95.1,NA
2017-11,Manitoba,Business clients,100.5,NA
2017-11,Saskatchewan,"Total, all client groups",81.6,NA
2017-11,Saskatchewan,Leisure clients,79,NA
2017-11,Saskatchewan,Business clients,83.8,NA
2017-11,Alberta,"Total, all client groups",94.1,NA
2017-11,Alberta,Leisure clients,98.2,NA
2017-11,Alberta,Business clients,91.4,NA
2017-11,British Columbia Region,"Total, all client groups",105.1,NA
2017-11,British Columbia Region,Leisure clients,104.1,NA
2017-11,British Columbia Region,Business clients,106.7,NA
2017-11,British Columbia,"Total, all client groups",105.1,NA
2017-11,British Columbia,Leisure clients,104.1,NA
2017-11,British Columbia,Business clients,106.7,NA
2017-11,Territories,"Total, all client groups",105,NA
2017-11,Territories,Leisure clients,103.1,NA
2017-11,Territories,Business clients,106.6,NA
2017-11,Yukon,"Total, all client groups",103.8,NA
2017-11,Yukon,Leisure clients,103.5,NA
2017-11,Yukon,Business clients,104.1,NA
2017-11,Northwest Territories,"Total, all client groups",103.7,NA
2017-11,Northwest Territories,Leisure clients,106.1,NA
2017-11,Northwest Territories,Business clients,103.6,NA
2017-11,Nunavut,"Total, all client groups",111,NA
2017-11,Nunavut,Leisure clients,106.1,NA
2017-11,Nunavut,Business clients,112.4,NA
2017-12,Canada,"Total, all client groups",95.7,NA
2017-12,Canada,Leisure clients,97,NA
2017-12,Canada,Business clients,94.7,NA
2017-12,Atlantic Region,"Total, all client groups",97.5,NA
2017-12,Atlantic Region,Leisure clients,97.9,NA
2017-12,Atlantic Region,Business clients,97.1,NA
2017-12,Newfoundland and Labrador,"Total, all client groups",90.4,NA
2017-12,Newfoundland and Labrador,Leisure clients,92.1,NA
2017-12,Newfoundland and Labrador,Business clients,89.2,NA
2017-12,Prince Edward Island,"Total, all client groups",86.1,NA
2017-12,Prince Edward Island,Leisure clients,80.5,NA
2017-12,Prince Edward Island,Business clients,98.8,NA
2017-12,Nova Scotia,"Total, all client groups",99,NA
2017-12,Nova Scotia,Leisure clients,98.8,NA
2017-12,Nova Scotia,Business clients,99.4,NA
2017-12,New Brunswick,"Total, all client groups",103.5,NA
2017-12,New Brunswick,Leisure clients,111.2,NA
2017-12,New Brunswick,Business clients,98.5,NA
2017-12,Quebec Region,"Total, all client groups",98.4,NA
2017-12,Quebec Region,Leisure clients,94,NA
2017-12,Quebec Region,Business clients,103.3,NA
2017-12,Quebec,"Total, all client groups",98.4,NA
2017-12,Quebec,Leisure clients,94,NA
2017-12,Quebec,Business clients,103.3,NA
2017-12,Ontario Region,"Total, all client groups",95.4,NA
2017-12,Ontario Region,Leisure clients,96.9,NA
2017-12,Ontario Region,Business clients,94.3,NA
2017-12,Ontario,"Total, all client groups",95.4,NA
2017-12,Ontario,Leisure clients,96.9,NA
2017-12,Ontario,Business clients,94.3,NA
2017-12,Prairie Region,"Total, all client groups",88.5,NA
2017-12,Prairie Region,Leisure clients,92.2,NA
2017-12,Prairie Region,Business clients,85.7,NA
2017-12,Manitoba,"Total, all client groups",94.4,NA
2017-12,Manitoba,Leisure clients,96.1,NA
2017-12,Manitoba,Business clients,92.8,NA
2017-12,Saskatchewan,"Total, all client groups",80,NA
2017-12,Saskatchewan,Leisure clients,76.6,NA
2017-12,Saskatchewan,Business clients,83,NA
2017-12,Alberta,"Total, all client groups",89.5,NA
2017-12,Alberta,Leisure clients,95.7,NA
2017-12,Alberta,Business clients,85.3,NA
2017-12,British Columbia Region,"Total, all client groups",104.4,NA
2017-12,British Columbia Region,Leisure clients,104.9,NA
2017-12,British Columbia Region,Business clients,104,NA
2017-12,British Columbia,"Total, all client groups",104.4,NA
2017-12,British Columbia,Leisure clients,104.9,NA
2017-12,British Columbia,Business clients,104,NA
2017-12,Territories,"Total, all client groups",104.9,NA
2017-12,Territories,Leisure clients,104.5,NA
2017-12,Territories,Business clients,105.1,NA
2017-12,Yukon,"Total, all client groups",102.6,NA
2017-12,Yukon,Leisure clients,102.9,NA
2017-12,Yukon,Business clients,102.3,NA
2017-12,Northwest Territories,"Total, all client groups",104.2,NA
2017-12,Northwest Territories,Leisure clients,111,NA
2017-12,Northwest Territories,Business clients,101.4,NA
2017-12,Nunavut,"Total, all client groups",112.4,NA
2017-12,Nunavut,Leisure clients,107.5,NA
2017-12,Nunavut,Business clients,113.9,NA
2018-01,Canada,"Total, all client groups",98.3,NA
2018-01,Canada,Leisure clients,98.5,NA
2018-01,Canada,Business clients,98.5,NA
2018-01,Atlantic Region,"Total, all client groups",97.1,NA
2018-01,Atlantic Region,Leisure clients,95.7,NA
2018-01,Atlantic Region,Business clients,98.2,NA
2018-01,Newfoundland and Labrador,"Total, all client groups",87.1,NA
2018-01,Newfoundland and Labrador,Leisure clients,87.9,NA
2018-01,Newfoundland and Labrador,Business clients,86.6,NA
2018-01,Prince Edward Island,"Total, all client groups",84.4,NA
2018-01,Prince Edward Island,Leisure clients,78.5,NA
2018-01,Prince Edward Island,Business clients,97.6,NA
2018-01,Nova Scotia,"Total, all client groups",97.6,NA
2018-01,Nova Scotia,Leisure clients,95.8,NA
2018-01,Nova Scotia,Business clients,99.4,NA
2018-01,New Brunswick,"Total, all client groups",108.2,NA
2018-01,New Brunswick,Leisure clients,112.8,NA
2018-01,New Brunswick,Business clients,105.2,NA
2018-01,Quebec Region,"Total, all client groups",96.6,NA
2018-01,Quebec Region,Leisure clients,92.5,NA
2018-01,Quebec Region,Business clients,101.2,NA
2018-01,Quebec,"Total, all client groups",96.6,NA
2018-01,Quebec,Leisure clients,92.5,NA
2018-01,Quebec,Business clients,101.2,NA
2018-01,Ontario Region,"Total, all client groups",99.9,NA
2018-01,Ontario Region,Leisure clients,97.7,NA
2018-01,Ontario Region,Business clients,102.4,NA
2018-01,Ontario,"Total, all client groups",99.9,NA
2018-01,Ontario,Leisure clients,97.7,NA
2018-01,Ontario,Business clients,102.4,NA
2018-01,Prairie Region,"Total, all client groups",90.5,NA
2018-01,Prairie Region,Leisure clients,94.5,NA
2018-01,Prairie Region,Business clients,87.4,NA
2018-01,Manitoba,"Total, all client groups",93.1,NA
2018-01,Manitoba,Leisure clients,92.8,NA
2018-01,Manitoba,Business clients,94.3,NA
2018-01,Saskatchewan,"Total, all client groups",82.5,NA
2018-01,Saskatchewan,Leisure clients,81.1,NA
2018-01,Saskatchewan,Business clients,83.7,NA
2018-01,Alberta,"Total, all client groups",92.2,NA
2018-01,Alberta,Leisure clients,99.4,NA
2018-01,Alberta,Business clients,87.3,NA
2018-01,British Columbia Region,"Total, all client groups",109.1,NA
2018-01,British Columbia Region,Leisure clients,109,NA
2018-01,British Columbia Region,Business clients,109.7,NA
2018-01,British Columbia,"Total, all client groups",109.1,NA
2018-01,British Columbia,Leisure clients,109,NA
2018-01,British Columbia,Business clients,109.7,NA
2018-01,Territories,"Total, all client groups",108.2,NA
2018-01,Territories,Leisure clients,107.9,NA
2018-01,Territories,Business clients,108.3,NA
2018-01,Yukon,"Total, all client groups",105.3,NA
2018-01,Yukon,Leisure clients,105.7,NA
2018-01,Yukon,Business clients,104.7,NA
2018-01,Northwest Territories,"Total, all client groups",106.4,NA
2018-01,Northwest Territories,Leisure clients,113.6,NA
2018-01,Northwest Territories,Business clients,103.5,NA
2018-01,Nunavut,"Total, all client groups",119.6,NA
2018-01,Nunavut,Leisure clients,114.4,NA
2018-01,Nunavut,Business clients,121.2,NA
2018-02,Canada,"Total, all client groups",98.9,NA
2018-02,Canada,Leisure clients,99.6,NA
2018-02,Canada,Business clients,98.5,NA
2018-02,Atlantic Region,"Total, all client groups",98.4,NA
2018-02,Atlantic Region,Leisure clients,97.9,NA
2018-02,Atlantic Region,Business clients,98.7,NA
2018-02,Newfoundland and Labrador,"Total, all client groups",89.6,NA
2018-02,Newfoundland and Labrador,Leisure clients,86.9,NA
2018-02,Newfoundland and Labrador,Business clients,91.5,NA
2018-02,Prince Edward Island,"Total, all client groups",89.2,NA
2018-02,Prince Edward Island,Leisure clients,86.2,NA
2018-02,Prince Edward Island,Business clients,96,NA
2018-02,Nova Scotia,"Total, all client groups",97.7,NA
2018-02,Nova Scotia,Leisure clients,96,NA
2018-02,Nova Scotia,Business clients,99.4,NA
2018-02,New Brunswick,"Total, all client groups",108.5,NA
2018-02,New Brunswick,Leisure clients,118.2,NA
2018-02,New Brunswick,Business clients,102.1,NA
2018-02,Quebec Region,"Total, all client groups",94.8,NA
2018-02,Quebec Region,Leisure clients,90.8,NA
2018-02,Quebec Region,Business clients,99.2,NA
2018-02,Quebec,"Total, all client groups",94.8,NA
2018-02,Quebec,Leisure clients,90.8,NA
2018-02,Quebec,Business clients,99.2,NA
2018-02,Ontario Region,"Total, all client groups",100.7,NA
2018-02,Ontario Region,Leisure clients,102.2,NA
2018-02,Ontario Region,Business clients,99.6,NA
2018-02,Ontario,"Total, all client groups",100.7,NA
2018-02,Ontario,Leisure clients,102.2,NA
2018-02,Ontario,Business clients,99.6,NA
2018-02,Prairie Region,"Total, all client groups",90.1,NA
2018-02,Prairie Region,Leisure clients,92.9,NA
2018-02,Prairie Region,Business clients,88,NA
2018-02,Manitoba,"Total, all client groups",93.7,NA
2018-02,Manitoba,Leisure clients,92.2,NA
2018-02,Manitoba,Business clients,96.8,NA
2018-02,Saskatchewan,"Total, all client groups",82.5,NA
2018-02,Saskatchewan,Leisure clients,81.4,NA
2018-02,Saskatchewan,Business clients,83.4,NA
2018-02,Alberta,"Total, all client groups",91.5,NA
2018-02,Alberta,Leisure clients,97.1,NA
2018-02,Alberta,Business clients,87.7,NA
2018-02,British Columbia Region,"Total, all client groups",112.4,NA
2018-02,British Columbia Region,Leisure clients,110.6,NA
2018-02,British Columbia Region,Business clients,115.1,NA
2018-02,British Columbia,"Total, all client groups",112.4,NA
2018-02,British Columbia,Leisure clients,110.6,NA
2018-02,British Columbia,Business clients,115.1,NA
2018-02,Territories,"Total, all client groups",109.2,NA
2018-02,Territories,Leisure clients,108.8,NA
2018-02,Territories,Business clients,109.4,NA
2018-02,Yukon,"Total, all client groups",107.1,NA
2018-02,Yukon,Leisure clients,107.4,NA
2018-02,Yukon,Business clients,106.7,NA
2018-02,Northwest Territories,"Total, all client groups",106.8,NA
2018-02,Northwest Territories,Leisure clients,113.6,NA
2018-02,Northwest Territories,Business clients,104.2,NA
2018-02,Nunavut,"Total, all client groups",119.6,NA
2018-02,Nunavut,Leisure clients,114.4,NA
2018-02,Nunavut,Business clients,121.2,NA
2018-03,Canada,"Total, all client groups",101.6,NA
2018-03,Canada,Leisure clients,101.6,NA
2018-03,Canada,Business clients,101.9,NA
2018-03,Atlantic Region,"Total, all client groups",97.5,NA
2018-03,Atlantic Region,Leisure clients,95.9,NA
2018-03,Atlantic Region,Business clients,98.8,NA
2018-03,Newfoundland and Labrador,"Total, all client groups",88.8,NA
2018-03,Newfoundland and Labrador,Leisure clients,85.4,NA
2018-03,Newfoundland and Labrador,Business clients,91.1,NA
2018-03,Prince Edward Island,"Total, all client groups",86.3,NA
2018-03,Prince Edward Island,Leisure clients,81.3,NA
2018-03,Prince Edward Island,Business clients,97.6,NA
2018-03,Nova Scotia,"Total, all client groups",97.1,NA
2018-03,Nova Scotia,Leisure clients,94.9,NA
2018-03,Nova Scotia,Business clients,99.3,NA
2018-03,New Brunswick,"Total, all client groups",107.9,NA
2018-03,New Brunswick,Leisure clients,115.8,NA
2018-03,New Brunswick,Business clients,102.7,NA
2018-03,Quebec Region,"Total, all client groups",97.9,NA
2018-03,Quebec Region,Leisure clients,94.4,NA
2018-03,Quebec Region,Business clients,101.9,NA
2018-03,Quebec,"Total, all client groups",97.9,NA
2018-03,Quebec,Leisure clients,94.4,NA
2018-03,Quebec,Business clients,101.9,NA
2018-03,Ontario Region,"Total, all client groups",102.6,NA
2018-03,Ontario Region,Leisure clients,100.8,NA
2018-03,Ontario Region,Business clients,104.7,NA
2018-03,Ontario,"Total, all client groups",102.6,NA
2018-03,Ontario,Leisure clients,100.8,NA
2018-03,Ontario,Business clients,104.7,NA
2018-03,Prairie Region,"Total, all client groups",91.3,NA
2018-03,Prairie Region,Leisure clients,95.5,NA
2018-03,Prairie Region,Business clients,88.1,NA
2018-03,Manitoba,"Total, all client groups",99.1,NA
2018-03,Manitoba,Leisure clients,96.3,NA
2018-03,Manitoba,Business clients,104.2,NA
2018-03,Saskatchewan,"Total, all client groups",83.1,NA
2018-03,Saskatchewan,Leisure clients,81.6,NA
2018-03,Saskatchewan,Business clients,84.5,NA
2018-03,Alberta,"Total, all client groups",91.8,NA
2018-03,Alberta,Leisure clients,99.8,NA
2018-03,Alberta,Business clients,86.3,NA
2018-03,British Columbia Region,"Total, all client groups",119,NA
2018-03,British Columbia Region,Leisure clients,116,NA
2018-03,British Columbia Region,Business clients,123.4,NA
2018-03,British Columbia,"Total, all client groups",119,NA
2018-03,British Columbia,Leisure clients,116,NA
2018-03,British Columbia,Business clients,123.4,NA
2018-03,Territories,"Total, all client groups",108.5,NA
2018-03,Territories,Leisure clients,110.3,NA
2018-03,Territories,Business clients,106.7,NA
2018-03,Yukon,"Total, all client groups",107.9,NA
2018-03,Yukon,Leisure clients,108.8,NA
2018-03,Yukon,Business clients,106.7,NA
2018-03,Northwest Territories,"Total, all client groups",108.2,NA
2018-03,Northwest Territories,Leisure clients,116.3,NA
2018-03,Northwest Territories,Business clients,104.7,NA
2018-03,Nunavut,"Total, all client groups",110.7,NA
2018-03,Nunavut,Leisure clients,114.4,NA
2018-03,Nunavut,Business clients,105.3,NA
2018-04,Canada,"Total, all client groups",102.9,NA
2018-04,Canada,Leisure clients,104.2,NA
2018-04,Canada,Business clients,101.8,NA
2018-04,Atlantic Region,"Total, all client groups",105.9,NA
2018-04,Atlantic Region,Leisure clients,109.5,NA
2018-04,Atlantic Region,Business clients,102.8,NA
2018-04,Newfoundland and Labrador,"Total, all client groups",85.9,NA
2018-04,Newfoundland and Labrador,Leisure clients,83.9,NA
2018-04,Newfoundland and Labrador,Business clients,87.2,NA
2018-04,Prince Edward Island,"Total, all client groups",90.8,NA
2018-04,Prince Edward Island,Leisure clients,87.5,NA
2018-04,Prince Edward Island,Business clients,98.3,NA
2018-04,Nova Scotia,"Total, all client groups",118.6,NA
2018-04,Nova Scotia,Leisure clients,124.4,NA
2018-04,Nova Scotia,Business clients,113.4,NA
2018-04,New Brunswick,"Total, all client groups",109.5,NA
2018-04,New Brunswick,Leisure clients,121.2,NA
2018-04,New Brunswick,Business clients,101.7,NA
2018-04,Quebec Region,"Total, all client groups",101.3,NA
2018-04,Quebec Region,Leisure clients,96.7,NA
2018-04,Quebec Region,Business clients,106.4,NA
2018-04,Quebec,"Total, all client groups",101.3,NA
2018-04,Quebec,Leisure clients,96.7,NA
2018-04,Quebec,Business clients,106.4,NA
2018-04,Ontario Region,"Total, all client groups",108.7,NA
2018-04,Ontario Region,Leisure clients,110,NA
2018-04,Ontario Region,Business clients,107.8,NA
2018-04,Ontario,"Total, all client groups",108.7,NA
2018-04,Ontario,Leisure clients,110,NA
2018-04,Ontario,Business clients,107.8,NA
2018-04,Prairie Region,"Total, all client groups",90,NA
2018-04,Prairie Region,Leisure clients,93.4,NA
2018-04,Prairie Region,Business clients,87.6,NA
2018-04,Manitoba,"Total, all client groups",94.4,NA
2018-04,Manitoba,Leisure clients,93.3,NA
2018-04,Manitoba,Business clients,97,NA
2018-04,Saskatchewan,"Total, all client groups",80.5,NA
2018-04,Saskatchewan,Leisure clients,78.2,NA
2018-04,Saskatchewan,Business clients,82.6,NA
2018-04,Alberta,"Total, all client groups",91.7,NA
2018-04,Alberta,Leisure clients,98.2,NA
2018-04,Alberta,Business clients,87.2,NA
2018-04,British Columbia Region,"Total, all client groups",113.6,NA
2018-04,British Columbia Region,Leisure clients,113.9,NA
2018-04,British Columbia Region,Business clients,113.6,NA
2018-04,British Columbia,"Total, all client groups",113.6,NA
2018-04,British Columbia,Leisure clients,113.9,NA
2018-04,British Columbia,Business clients,113.6,NA
2018-04,Territories,"Total, all client groups",108.7,NA
2018-04,Territories,Leisure clients,107.9,NA
2018-04,Territories,Business clients,109.4,NA
2018-04,Yukon,"Total, all client groups",106.2,NA
2018-04,Yukon,Leisure clients,106.6,NA
2018-04,Yukon,Business clients,105.6,NA
2018-04,Northwest Territories,"Total, all client groups",106.6,NA
2018-04,Northwest Territories,Leisure clients,112.1,NA
2018-04,Northwest Territories,Business clients,104.7,NA
2018-04,Nunavut,"Total, all client groups",120.1,NA
2018-04,Nunavut,Leisure clients,114.4,NA
2018-04,Nunavut,Business clients,122.1,NA
2018-05,Canada,"Total, all client groups",112.2,NA
2018-05,Canada,Leisure clients,116.1,NA
2018-05,Canada,Business clients,108.5,NA
2018-05,Atlantic Region,"Total, all client groups",109.6,NA
2018-05,Atlantic Region,Leisure clients,107.6,NA
2018-05,Atlantic Region,Business clients,111.3,NA
2018-05,Newfoundland and Labrador,"Total, all client groups",95.7,NA
2018-05,Newfoundland and Labrador,Leisure clients,88.7,NA
2018-05,Newfoundland and Labrador,Business clients,100.5,NA
2018-05,Prince Edward Island,"Total, all client groups",101.5,NA
2018-05,Prince Edward Island,Leisure clients,99.7,NA
2018-05,Prince Edward Island,Business clients,105.6,NA
2018-05,Nova Scotia,"Total, all client groups",114.3,NA
2018-05,Nova Scotia,Leisure clients,107.7,NA
2018-05,Nova Scotia,Business clients,120.6,NA
2018-05,New Brunswick,"Total, all client groups",116,NA
2018-05,New Brunswick,Leisure clients,129.6,NA
2018-05,New Brunswick,Business clients,106.9,NA
2018-05,Quebec Region,"Total, all client groups",109.7,NA
2018-05,Quebec Region,Leisure clients,106.1,NA
2018-05,Quebec Region,Business clients,113.7,NA
2018-05,Quebec,"Total, all client groups",109.7,NA
2018-05,Quebec,Leisure clients,106.1,NA
2018-05,Quebec,Business clients,113.7,NA
2018-05,Ontario Region,"Total, all client groups",110.9,NA
2018-05,Ontario Region,Leisure clients,115.1,NA
2018-05,Ontario Region,Business clients,107.2,NA
2018-05,Ontario,"Total, all client groups",110.9,NA
2018-05,Ontario,Leisure clients,115.1,NA
2018-05,Ontario,Business clients,107.2,NA
2018-05,Prairie Region,"Total, all client groups",95.2,NA
2018-05,Prairie Region,Leisure clients,99.7,NA
2018-05,Prairie Region,Business clients,91.8,NA
2018-05,Manitoba,"Total, all client groups",93.7,NA
2018-05,Manitoba,Leisure clients,93.8,NA
2018-05,Manitoba,Business clients,94.5,NA
2018-05,Saskatchewan,"Total, all client groups",83.6,NA
2018-05,Saskatchewan,Leisure clients,82,NA
2018-05,Saskatchewan,Business clients,85.1,NA
2018-05,Alberta,"Total, all client groups",98.9,NA
2018-05,Alberta,Leisure clients,107.4,NA
2018-05,Alberta,Business clients,93.1,NA
2018-05,British Columbia Region,"Total, all client groups",141.5,NA
2018-05,British Columbia Region,Leisure clients,145.6,NA
2018-05,British Columbia Region,Business clients,136.4,NA
2018-05,British Columbia,"Total, all client groups",141.5,NA
2018-05,British Columbia,Leisure clients,145.6,NA
2018-05,British Columbia,Business clients,136.4,NA
2018-05,Territories,"Total, all client groups",112.2,NA
2018-05,Territories,Leisure clients,113.4,NA
2018-05,Territories,Business clients,111,NA
2018-05,Yukon,"Total, all client groups",116.5,NA
2018-05,Yukon,Leisure clients,117.4,NA
2018-05,Yukon,Business clients,115.3,NA
2018-05,Northwest Territories,"Total, all client groups",103.9,NA
2018-05,Northwest Territories,Leisure clients,112.1,NA
2018-05,Northwest Territories,Business clients,100.3,NA
2018-05,Nunavut,"Total, all client groups",120.1,NA
2018-05,Nunavut,Leisure clients,114.4,NA
2018-05,Nunavut,Business clients,122.1,NA
2018-06,Canada,"Total, all client groups",121.9,NA
2018-06,Canada,Leisure clients,126.1,NA
2018-06,Canada,Business clients,118,NA
2018-06,Atlantic Region,"Total, all client groups",122.1,NA
2018-06,Atlantic Region,Leisure clients,120.7,NA
2018-06,Atlantic Region,Business clients,123.3,NA
2018-06,Newfoundland and Labrador,"Total, all client groups",112.2,NA
2018-06,Newfoundland and Labrador,Leisure clients,106,NA
2018-06,Newfoundland and Labrador,Business clients,116.6,NA
2018-06,Prince Edward Island,"Total, all client groups",133.1,NA
2018-06,Prince Edward Island,Leisure clients,122,NA
2018-06,Prince Edward Island,Business clients,158,NA
2018-06,Nova Scotia,"Total, all client groups",123.9,NA
2018-06,Nova Scotia,Leisure clients,120.7,NA
2018-06,Nova Scotia,Business clients,127,NA
2018-06,New Brunswick,"Total, all client groups",120.2,NA
2018-06,New Brunswick,Leisure clients,131.1,NA
2018-06,New Brunswick,Business clients,113,NA
2018-06,Quebec Region,"Total, all client groups",112.5,NA
2018-06,Quebec Region,Leisure clients,106.4,NA
2018-06,Quebec Region,Business clients,119.3,NA
2018-06,Quebec,"Total, all client groups",112.5,NA
2018-06,Quebec,Leisure clients,106.4,NA
2018-06,Quebec,Business clients,119.3,NA
2018-06,Ontario Region,"Total, all client groups",126.8,NA
2018-06,Ontario Region,Leisure clients,135,NA
2018-06,Ontario Region,Business clients,119.3,NA
2018-06,Ontario,"Total, all client groups",126.8,NA
2018-06,Ontario,Leisure clients,135,NA
2018-06,Ontario,Business clients,119.3,NA
2018-06,Prairie Region,"Total, all client groups",99.2,NA
2018-06,Prairie Region,Leisure clients,100.7,NA
2018-06,Prairie Region,Business clients,98.3,NA
2018-06,Manitoba,"Total, all client groups",92.7,NA
2018-06,Manitoba,Leisure clients,91.3,NA
2018-06,Manitoba,Business clients,95.8,NA
2018-06,Saskatchewan,"Total, all client groups",85.9,NA
2018-06,Saskatchewan,Leisure clients,81.5,NA
2018-06,Saskatchewan,Business clients,89.7,NA
2018-06,Alberta,"Total, all client groups",104.6,NA
2018-06,Alberta,Leisure clients,110.1,NA
2018-06,Alberta,Business clients,100.8,NA
2018-06,British Columbia Region,"Total, all client groups",154.8,NA
2018-06,British Columbia Region,Leisure clients,159.3,NA
2018-06,British Columbia Region,Business clients,149.2,NA
2018-06,British Columbia,"Total, all client groups",154.8,NA
2018-06,British Columbia,Leisure clients,159.3,NA
2018-06,British Columbia,Business clients,149.2,NA
2018-06,Territories,"Total, all client groups",115.9,NA
2018-06,Territories,Leisure clients,117.9,NA
2018-06,Territories,Business clients,114,NA
2018-06,Yukon,"Total, all client groups",123.6,NA
2018-06,Yukon,Leisure clients,124.3,NA
2018-06,Yukon,Business clients,122.5,NA
2018-06,Northwest Territories,"Total, all client groups",104.3,NA
2018-06,Northwest Territories,Leisure clients,112.1,NA
2018-06,Northwest Territories,Business clients,100.9,NA
2018-06,Nunavut,"Total, all client groups",122.7,NA
2018-06,Nunavut,Leisure clients,120.1,NA
2018-06,Nunavut,Business clients,122.1,NA
2018-07,Canada,"Total, all client groups",124.4,NA
2018-07,Canada,Leisure clients,129.9,NA
2018-07,Canada,Business clients,119.1,NA
2018-07,Atlantic Region,"Total, all client groups",125.2,NA
2018-07,Atlantic Region,Leisure clients,125.6,NA
2018-07,Atlantic Region,Business clients,124.7,NA
2018-07,Newfoundland and Labrador,"Total, all client groups",106.6,NA
2018-07,Newfoundland and Labrador,Leisure clients,105.5,NA
2018-07,Newfoundland and Labrador,Business clients,107.4,NA
2018-07,Prince Edward Island,"Total, all client groups",136.9,NA
2018-07,Prince Edward Island,Leisure clients,127.8,NA
2018-07,Prince Edward Island,Business clients,157.3,NA
2018-07,Nova Scotia,"Total, all client groups",125.7,NA
2018-07,Nova Scotia,Leisure clients,124.3,NA
2018-07,Nova Scotia,Business clients,127.1,NA
2018-07,New Brunswick,"Total, all client groups",134.3,NA
2018-07,New Brunswick,Leisure clients,143.7,NA
2018-07,New Brunswick,Business clients,128.1,NA
2018-07,Quebec Region,"Total, all client groups",123.9,NA
2018-07,Quebec Region,Leisure clients,121.3,NA
2018-07,Quebec Region,Business clients,126.8,NA
2018-07,Quebec,"Total, all client groups",123.9,NA
2018-07,Quebec,Leisure clients,121.3,NA
2018-07,Quebec,Business clients,126.8,NA
