REF_DATE,GEO,Price index,VALUE,STATUS
2013-07,Saskatchewan,General business costs,108.7,NA
2013-07,Saskatchewan,Crop production,96.7,NA
2013-07,Saskatchewan,Commercial seed and plant,107.8,NA
2013-07,Saskatchewan,Fertilizer,86.9,NA
2013-07,Saskatchewan,Nitrogen fertilizers,86.3,NA
2013-07,Saskatchewan,Production insurance,102.4,NA
2013-07,Saskatchewan,Stabilization premiums,102.4,NA
2013-07,Saskatchewan,Animal production,100.5,NA
2013-07,Saskatchewan,Livestock purchases,101.6,NA
2013-07,Saskatchewan,Cattle,100.4,NA
2013-07,Saskatchewan,Hogs,120.7,NA
2013-07,Saskatchewan,Commercial feed,103.1,NA
2013-07,Saskatchewan,Prepared feed,101.5,NA
2013-07,Saskatchewan,Grain feed,105.7,NA
2013-07,Alberta,Farm input total,101.8,NA
2013-07,Alberta,Buildings,103.7,NA
2013-07,Alberta,Machinery and motor vehicles,102.3,NA
2013-07,Alberta,Depreciation on machinery and motor vehicles,100.8,NA
2013-07,Alberta,Depreciation on machinery,102.2,NA
2013-07,Alberta,Depreciation on motor vehicles,92.1,NA
2013-07,Alberta,Machinery fuel,104.7,NA
2013-07,Alberta,Machine repairs,102.7,NA
2013-07,Alberta,General business costs,106.3,NA
2013-07,Alberta,Crop production,95.8,NA
2013-07,Alberta,Commercial seed and plant,107.6,NA
2013-07,Alberta,Fertilizer,87,NA
2013-07,Alberta,Nitrogen fertilizers,86.8,NA
2013-07,Alberta,Production insurance,102.3,NA
2013-07,Alberta,Stabilization premiums,102.3,NA
2013-07,Alberta,Animal production,103.2,NA
2013-07,Alberta,Livestock purchases,100.9,NA
2013-07,Alberta,Cattle,100.2,NA
2013-07,Alberta,Hogs,119.1,NA
2013-07,Alberta,Commercial feed,106.2,NA
2013-07,Alberta,Prepared feed,108.2,NA
2013-07,Alberta,Grain feed,102.5,NA
2013-07,British Columbia,Farm input total,105.1,NA
2013-07,British Columbia,Buildings,103,NA
2013-07,British Columbia,Machinery and motor vehicles,102.5,NA
2013-07,British Columbia,Depreciation on machinery and motor vehicles,101,NA
2013-07,British Columbia,Depreciation on machinery,102.4,NA
2013-07,British Columbia,Depreciation on motor vehicles,92.2,NA
2013-07,British Columbia,Machinery fuel,104.7,NA
2013-07,British Columbia,Machine repairs,103,NA
2013-07,British Columbia,General business costs,101.8,NA
2013-07,British Columbia,Crop production,102.9,NA
2013-07,British Columbia,Commercial seed and plant,101.5,NA
2013-07,British Columbia,Fertilizer,85,NA
2013-07,British Columbia,Nitrogen fertilizers,84.1,NA
2013-07,British Columbia,Production insurance,101.4,NA
2013-07,British Columbia,Stabilization premiums,101.4,NA
2013-07,British Columbia,Animal production,110.1,NA
2013-07,British Columbia,Livestock purchases,105.9,NA
2013-07,British Columbia,Cattle,102.2,NA
2013-07,British Columbia,Hogs,118.5,NA
2013-07,British Columbia,Commercial feed,113.6,NA
2013-07,British Columbia,Prepared feed,114.9,NA
2013-07,British Columbia,Grain feed,101,NA
2013-10,Canada,Farm input total,101.5,NA
2013-10,Canada,Buildings,103.3,NA
2013-10,Canada,Machinery and motor vehicles,103.9,NA
2013-10,Canada,Depreciation on machinery and motor vehicles,102.3,NA
2013-10,Canada,Depreciation on machinery,104,NA
2013-10,Canada,Depreciation on motor vehicles,90.7,NA
2013-10,Canada,Machinery fuel,105.2,NA
2013-10,Canada,Machine repairs,105.3,NA
2013-10,Canada,General business costs,106.2,NA
2013-10,Canada,Crop production,97.9,NA
2013-10,Canada,Commercial seed and plant,105.7,NA
2013-10,Canada,Fertilizer,86.1,NA
2013-10,Canada,Nitrogen fertilizers,85.3,NA
2013-10,Canada,Other fertilizers,88.9,NA
2013-10,Canada,Pesticides,101.3,NA
2013-10,Canada,"Twine, wire and containers",98.5,NA
2013-10,Canada,Production insurance,103.4,NA
2013-10,Canada,Stabilization premiums,105.6,NA
2013-10,Canada,Animal production,100.6,NA
2013-10,Canada,Livestock purchases,104.6,NA
2013-10,Canada,Cattle,104.5,NA
2013-10,Canada,Hogs,104.7,NA
2013-10,Canada,Commercial feed,97.7,NA
2013-10,Canada,Prepared feed,101.3,NA
2013-10,Canada,Grain feed,85.2,NA
2013-10,Eastern Canada,Farm input total,101,NA
2013-10,Eastern Canada,Buildings,103.3,NA
2013-10,Eastern Canada,Machinery and motor vehicles,103.2,NA
2013-10,Eastern Canada,Depreciation on machinery and motor vehicles,101.9,NA
2013-10,Eastern Canada,Depreciation on machinery,103.8,NA
2013-10,Eastern Canada,Depreciation on motor vehicles,90.6,NA
2013-10,Eastern Canada,Machinery fuel,103,NA
2013-10,Eastern Canada,Machine repairs,105.2,NA
2013-10,Eastern Canada,General business costs,105.3,NA
2013-10,Eastern Canada,Crop production,99,NA
2013-10,Eastern Canada,Commercial seed and plant,103.9,NA
2013-10,Eastern Canada,Fertilizer,88,NA
2013-10,Eastern Canada,Nitrogen fertilizers,85.5,NA
2013-10,Eastern Canada,Production insurance,102.7,NA
2013-10,Eastern Canada,Stabilization premiums,106,NA
2013-10,Eastern Canada,Animal production,99.1,NA
2013-10,Eastern Canada,Livestock purchases,106.2,NA
2013-10,Eastern Canada,Cattle,107.9,NA
2013-10,Eastern Canada,Hogs,105.3,NA
2013-10,Eastern Canada,Commercial feed,94.9,NA
2013-10,Eastern Canada,Prepared feed,97.8,NA
2013-10,Eastern Canada,Grain feed,78.3,NA
2013-10,Newfoundland and Labrador,Farm input total,103.5,NA
2013-10,Newfoundland and Labrador,Buildings,102.9,NA
2013-10,Newfoundland and Labrador,Machinery and motor vehicles,102.7,NA
2013-10,Newfoundland and Labrador,Depreciation on machinery and motor vehicles,101.3,NA
2013-10,Newfoundland and Labrador,Depreciation on machinery,103.3,NA
2013-10,Newfoundland and Labrador,Depreciation on motor vehicles,90.8,NA
2013-10,Newfoundland and Labrador,Machinery fuel,102.4,NA
2013-10,Newfoundland and Labrador,Machine repairs,105.1,NA
2013-10,Newfoundland and Labrador,General business costs,103.5,NA
2013-10,Newfoundland and Labrador,Crop production,98.4,NA
2013-10,Newfoundland and Labrador,Commercial seed and plant,100.9,NA
2013-10,Newfoundland and Labrador,Fertilizer,98,NA
2013-10,Newfoundland and Labrador,Nitrogen fertilizers,94.1,NA
2013-10,Newfoundland and Labrador,Production insurance,163.3,NA
2013-10,Newfoundland and Labrador,Stabilization premiums,163.3,NA
2013-10,Newfoundland and Labrador,Animal production,104.9,NA
2013-10,Newfoundland and Labrador,Livestock purchases,107.2,NA
2013-10,Newfoundland and Labrador,Cattle,107.2,NA
2013-10,Newfoundland and Labrador,Hogs,105.3,NA
2013-10,Newfoundland and Labrador,Commercial feed,106.1,NA
2013-10,Newfoundland and Labrador,Prepared feed,107,NA
2013-10,Newfoundland and Labrador,Grain feed,86.5,NA
2013-10,Prince Edward Island,Farm input total,102.7,NA
2013-10,Prince Edward Island,Buildings,101.6,NA
2013-10,Prince Edward Island,Machinery and motor vehicles,103.6,NA
2013-10,Prince Edward Island,Depreciation on machinery and motor vehicles,102.8,NA
2013-10,Prince Edward Island,Depreciation on machinery,103.9,NA
2013-10,Prince Edward Island,Depreciation on motor vehicles,89.7,NA
2013-10,Prince Edward Island,Machinery fuel,102.3,NA
2013-10,Prince Edward Island,Machine repairs,105.7,NA
2013-10,Prince Edward Island,General business costs,105.8,NA
2013-10,Prince Edward Island,Crop production,101.6,NA
2013-10,Prince Edward Island,Commercial seed and plant,118.8,NA
2013-10,Prince Edward Island,Fertilizer,98,NA
2013-10,Prince Edward Island,Nitrogen fertilizers,94.1,NA
2013-10,Prince Edward Island,Production insurance,96.7,NA
2013-10,Prince Edward Island,Stabilization premiums,96.7,NA
2013-10,Prince Edward Island,Animal production,102.2,NA
2013-10,Prince Edward Island,Livestock purchases,107,NA
2013-10,Prince Edward Island,Cattle,106.9,NA
2013-10,Prince Edward Island,Hogs,107.2,NA
2013-10,Prince Edward Island,Commercial feed,101.8,NA
2013-10,Prince Edward Island,Prepared feed,105.5,NA
2013-10,Prince Edward Island,Grain feed,86,NA
2013-10,Nova Scotia,Farm input total,102.2,NA
2013-10,Nova Scotia,Buildings,102,NA
2013-10,Nova Scotia,Machinery and motor vehicles,102.5,NA
2013-10,Nova Scotia,Depreciation on machinery and motor vehicles,100.7,NA
2013-10,Nova Scotia,Depreciation on machinery,103.5,NA
2013-10,Nova Scotia,Depreciation on motor vehicles,90.5,NA
2013-10,Nova Scotia,Machinery fuel,102.2,NA
2013-10,Nova Scotia,Machine repairs,105.2,NA
2013-10,Nova Scotia,General business costs,103.9,NA
2013-10,Nova Scotia,Crop production,99,NA
2013-10,Nova Scotia,Commercial seed and plant,102.6,NA
2013-10,Nova Scotia,Fertilizer,98,NA
2013-10,Nova Scotia,Nitrogen fertilizers,94.1,NA
2013-10,Nova Scotia,Production insurance,118.6,NA
2013-10,Nova Scotia,Stabilization premiums,118.6,NA
2013-10,Nova Scotia,Animal production,102.9,NA
2013-10,Nova Scotia,Livestock purchases,107.1,NA
2013-10,Nova Scotia,Cattle,107,NA
2013-10,Nova Scotia,Hogs,107.9,NA
2013-10,Nova Scotia,Commercial feed,103.7,NA
2013-10,Nova Scotia,Prepared feed,104.9,NA
2013-10,Nova Scotia,Grain feed,90.4,NA
2013-10,New Brunswick,Farm input total,102.1,NA
2013-10,New Brunswick,Buildings,103,NA
2013-10,New Brunswick,Machinery and motor vehicles,103,NA
2013-10,New Brunswick,Depreciation on machinery and motor vehicles,102.6,NA
2013-10,New Brunswick,Depreciation on machinery,103.7,NA
2013-10,New Brunswick,Depreciation on motor vehicles,90.9,NA
2013-10,New Brunswick,Machinery fuel,102,NA
2013-10,New Brunswick,Machine repairs,104.4,NA
2013-10,New Brunswick,General business costs,105.7,NA
2013-10,New Brunswick,Crop production,101,NA
2013-10,New Brunswick,Commercial seed and plant,113.7,NA
2013-10,New Brunswick,Fertilizer,97.7,NA
2013-10,New Brunswick,Nitrogen fertilizers,93.7,NA
2013-10,New Brunswick,Production insurance,110,NA
2013-10,New Brunswick,Animal production,101,NA
2013-10,New Brunswick,Livestock purchases,105.8,NA
2013-10,New Brunswick,Cattle,106.9,NA
2013-10,New Brunswick,Hogs,100.2,NA
2013-10,New Brunswick,Commercial feed,100,NA
2013-10,New Brunswick,Prepared feed,101.5,NA
2013-10,New Brunswick,Grain feed,86.9,NA
2013-10,Quebec,Farm input total,102.6,NA
2013-10,Quebec,Buildings,103,NA
2013-10,Quebec,Machinery and motor vehicles,103.7,NA
2013-10,Quebec,Depreciation on machinery and motor vehicles,102.1,NA
2013-10,Quebec,Depreciation on machinery,103.7,NA
2013-10,Quebec,Depreciation on motor vehicles,90.5,NA
2013-10,Quebec,Machinery fuel,104.9,NA
2013-10,Quebec,Machine repairs,104.9,NA
2013-10,Quebec,General business costs,105.1,NA
2013-10,Quebec,Crop production,100.6,NA
2013-10,Quebec,Commercial seed and plant,102.7,NA
2013-10,Quebec,Fertilizer,92.3,NA
2013-10,Quebec,Nitrogen fertilizers,88.6,NA
2013-10,Quebec,Production insurance,107.1,NA
2013-10,Quebec,Stabilization premiums,107.1,NA
2013-10,Quebec,Animal production,102.1,NA
2013-10,Quebec,Livestock purchases,104.8,NA
2013-10,Quebec,Cattle,107.4,NA
2013-10,Quebec,Hogs,104.4,NA
2013-10,Quebec,Commercial feed,100,NA
2013-10,Quebec,Prepared feed,104.2,NA
2013-10,Quebec,Grain feed,72.7,NA
2013-10,Ontario,Farm input total,99.7,NA
2013-10,Ontario,Buildings,103.6,NA
2013-10,Ontario,Machinery and motor vehicles,102.9,NA
2013-10,Ontario,Depreciation on machinery and motor vehicles,101.8,NA
2013-10,Ontario,Depreciation on machinery,103.8,NA
2013-10,Ontario,Depreciation on motor vehicles,90.6,NA
2013-10,Ontario,Machinery fuel,102,NA
2013-10,Ontario,Machine repairs,105.4,NA
2013-10,Ontario,General business costs,105.4,NA
2013-10,Ontario,Crop production,98,NA
2013-10,Ontario,Commercial seed and plant,103.6,NA
2013-10,Ontario,Fertilizer,84.9,NA
2013-10,Ontario,Nitrogen fertilizers,83.9,NA
2013-10,Ontario,Production insurance,100.9,NA
2013-10,Ontario,Stabilization premiums,100.9,NA
2013-10,Ontario,Animal production,95.6,NA
2013-10,Ontario,Livestock purchases,107.1,NA
2013-10,Ontario,Cattle,108.1,NA
2013-10,Ontario,Hogs,107.3,NA
2013-10,Ontario,Commercial feed,88.1,NA
2013-10,Ontario,Prepared feed,89.3,NA
2013-10,Ontario,Grain feed,82.2,NA
2013-10,Western Canada,Farm input total,101.8,NA
2013-10,Western Canada,Buildings,103.4,NA
2013-10,Western Canada,Machinery and motor vehicles,104.2,NA
2013-10,Western Canada,Depreciation on machinery and motor vehicles,102.5,NA
2013-10,Western Canada,Depreciation on machinery,104.2,NA
2013-10,Western Canada,Depreciation on motor vehicles,90.8,NA
2013-10,Western Canada,Machinery fuel,106.2,NA
2013-10,Western Canada,Machine repairs,105.4,NA
2013-10,Western Canada,General business costs,107,NA
2013-10,Western Canada,Crop production,97.3,NA
2013-10,Western Canada,Commercial seed and plant,107.1,NA
2013-10,Western Canada,Fertilizer,85.6,NA
2013-10,Western Canada,Nitrogen fertilizers,85.3,NA
2013-10,Western Canada,Production insurance,103.4,NA
2013-10,Western Canada,Stabilization premiums,102.4,NA
2013-10,Western Canada,Animal production,102,NA
2013-10,Western Canada,Livestock purchases,103.7,NA
2013-10,Western Canada,Cattle,103.3,NA
2013-10,Western Canada,Hogs,102.6,NA
2013-10,Western Canada,Commercial feed,100.6,NA
2013-10,Western Canada,Prepared feed,105.7,NA
2013-10,Western Canada,Grain feed,88.8,NA
2013-10,Manitoba,Farm input total,101.5,NA
2013-10,Manitoba,Buildings,105.2,NA
2013-10,Manitoba,Machinery and motor vehicles,104.8,NA
2013-10,Manitoba,Depreciation on machinery and motor vehicles,102.8,NA
2013-10,Manitoba,Depreciation on machinery,104.1,NA
2013-10,Manitoba,Depreciation on motor vehicles,90.9,NA
2013-10,Manitoba,Machinery fuel,107.2,NA
2013-10,Manitoba,Machine repairs,105.8,NA
2013-10,Manitoba,General business costs,108.4,NA
2013-10,Manitoba,Crop production,98,NA
2013-10,Manitoba,Commercial seed and plant,106.3,NA
2013-10,Manitoba,Fertilizer,87.5,NA
2013-10,Manitoba,Nitrogen fertilizers,88.2,NA
2013-10,Manitoba,Production insurance,109.5,NA
2013-10,Manitoba,Stabilization premiums,109.5,NA
2013-10,Manitoba,Animal production,98.6,NA
2013-10,Manitoba,Livestock purchases,104.7,NA
2013-10,Manitoba,Cattle,104.9,NA
2013-10,Manitoba,Hogs,101.5,NA
2013-10,Manitoba,Commercial feed,95,NA
2013-10,Manitoba,Prepared feed,98.8,NA
2013-10,Manitoba,Grain feed,84.1,NA
2013-10,Saskatchewan,Farm input total,101.2,NA
2013-10,Saskatchewan,Buildings,103.3,NA
2013-10,Saskatchewan,Machinery and motor vehicles,104.2,NA
2013-10,Saskatchewan,Depreciation on machinery and motor vehicles,102.6,NA
2013-10,Saskatchewan,Depreciation on machinery,104.2,NA
2013-10,Saskatchewan,Depreciation on motor vehicles,90.6,NA
2013-10,Saskatchewan,Machinery fuel,105.8,NA
2013-10,Saskatchewan,Machine repairs,105.5,NA
2013-10,Saskatchewan,General business costs,108.1,NA
2013-10,Saskatchewan,Crop production,96.7,NA
2013-10,Saskatchewan,Commercial seed and plant,107.8,NA
2013-10,Saskatchewan,Fertilizer,85.2,NA
2013-10,Saskatchewan,Nitrogen fertilizers,84.7,NA
2013-10,Saskatchewan,Production insurance,102.4,NA
2013-10,Saskatchewan,Stabilization premiums,102.4,NA
2013-10,Saskatchewan,Animal production,100,NA
2013-10,Saskatchewan,Livestock purchases,103.3,NA
2013-10,Saskatchewan,Cattle,103,NA
2013-10,Saskatchewan,Hogs,104.1,NA
2013-10,Saskatchewan,Commercial feed,97.6,NA
2013-10,Saskatchewan,Prepared feed,100.2,NA
2013-10,Saskatchewan,Grain feed,93,NA
2013-10,Alberta,Farm input total,101.7,NA
2013-10,Alberta,Buildings,103.2,NA
2013-10,Alberta,Machinery and motor vehicles,104.2,NA
2013-10,Alberta,Depreciation on machinery and motor vehicles,102.4,NA
2013-10,Alberta,Depreciation on machinery,104.2,NA
2013-10,Alberta,Depreciation on motor vehicles,90.9,NA
2013-10,Alberta,Machinery fuel,106.9,NA
2013-10,Alberta,Machine repairs,105.1,NA
2013-10,Alberta,General business costs,106.4,NA
2013-10,Alberta,Crop production,95.5,NA
2013-10,Alberta,Commercial seed and plant,108,NA
2013-10,Alberta,Fertilizer,85.3,NA
2013-10,Alberta,Nitrogen fertilizers,85,NA
2013-10,Alberta,Production insurance,102.3,NA
2013-10,Alberta,Stabilization premiums,102.3,NA
2013-10,Alberta,Animal production,102.2,NA
2013-10,Alberta,Livestock purchases,103.5,NA
2013-10,Alberta,Cattle,103.2,NA
2013-10,Alberta,Hogs,104.3,NA
2013-10,Alberta,Commercial feed,101.1,NA
2013-10,Alberta,Prepared feed,107.6,NA
2013-10,Alberta,Grain feed,88.8,NA
2013-10,British Columbia,Farm input total,105.3,NA
2013-10,British Columbia,Buildings,102.4,NA
2013-10,British Columbia,Machinery and motor vehicles,103.1,NA
2013-10,British Columbia,Depreciation on machinery and motor vehicles,101.9,NA
2013-10,British Columbia,Depreciation on machinery,103.7,NA
2013-10,British Columbia,Depreciation on motor vehicles,91,NA
2013-10,British Columbia,Machinery fuel,102.3,NA
2013-10,British Columbia,Machine repairs,105.7,NA
2013-10,British Columbia,General business costs,102.1,NA
2013-10,British Columbia,Crop production,105.6,NA
2013-10,British Columbia,Commercial seed and plant,101.6,NA
2013-10,British Columbia,Fertilizer,83.2,NA
2013-10,British Columbia,Nitrogen fertilizers,81.9,NA
2013-10,British Columbia,Production insurance,101.4,NA
2013-10,British Columbia,Stabilization premiums,101.4,NA
2013-10,British Columbia,Animal production,108.6,NA
2013-10,British Columbia,Livestock purchases,104.9,NA
2013-10,British Columbia,Cattle,101.7,NA
2013-10,British Columbia,Hogs,105.7,NA
2013-10,British Columbia,Commercial feed,111.1,NA
2013-10,British Columbia,Prepared feed,113.6,NA
2013-10,British Columbia,Grain feed,87.2,NA
2014-01,Canada,Farm input total,105,NA
2014-01,Canada,Buildings,104.6,NA
2014-01,Canada,Machinery and motor vehicles,107,NA
2014-01,Canada,Depreciation on machinery and motor vehicles,103.3,NA
2014-01,Canada,Depreciation on machinery,105.4,NA
2014-01,Canada,Depreciation on motor vehicles,88.8,NA
2014-01,Canada,Machinery fuel,112.7,NA
2014-01,Canada,Machine repairs,108,NA
2014-01,Canada,General business costs,109.1,NA
2014-01,Canada,Crop production,101.1,NA
2014-01,Canada,Commercial seed and plant,109.1,NA
2014-01,Canada,Fertilizer,90.1,NA
2014-01,Canada,Nitrogen fertilizers,90.4,NA
2014-01,Canada,Other fertilizers,92.1,NA
2014-01,Canada,Pesticides,102.8,NA
2014-01,Canada,"Twine, wire and containers",98.3,NA
2014-01,Canada,Production insurance,117.2,NA
2014-01,Canada,Stabilization premiums,98.4,NA
2014-01,Canada,Animal production,105.5,NA
2014-01,Canada,Livestock purchases,116.9,NA
2014-01,Canada,Cattle,119,NA
2014-01,Canada,Hogs,116,NA
2014-01,Canada,Commercial feed,97.6,NA
2014-01,Canada,Prepared feed,102.2,NA
2014-01,Canada,Grain feed,81.8,NA
2014-01,Eastern Canada,Farm input total,103.6,NA
2014-01,Eastern Canada,Buildings,104.3,NA
2014-01,Eastern Canada,Machinery and motor vehicles,106.2,NA
2014-01,Eastern Canada,Depreciation on machinery and motor vehicles,103,NA
2014-01,Eastern Canada,Depreciation on machinery,105.3,NA
2014-01,Eastern Canada,Depreciation on motor vehicles,88.7,NA
2014-01,Eastern Canada,Machinery fuel,110.1,NA
2014-01,Eastern Canada,Machine repairs,107.7,NA
2014-01,Eastern Canada,General business costs,107.6,NA
2014-01,Eastern Canada,Crop production,100.6,NA
2014-01,Eastern Canada,Commercial seed and plant,107.9,NA
2014-01,Eastern Canada,Fertilizer,84.8,NA
2014-01,Eastern Canada,Nitrogen fertilizers,83.7,NA
2014-01,Eastern Canada,Production insurance,112.3,NA
2014-01,Eastern Canada,Stabilization premiums,96.1,NA
2014-01,Eastern Canada,Animal production,102.6,NA
2014-01,Eastern Canada,Livestock purchases,113.1,NA
2014-01,Eastern Canada,Cattle,116.2,NA
2014-01,Eastern Canada,Hogs,115.5,NA
2014-01,Eastern Canada,Commercial feed,97,NA
2014-01,Eastern Canada,Prepared feed,99.9,NA
2014-01,Eastern Canada,Grain feed,79.8,NA
2014-01,Newfoundland and Labrador,Farm input total,105.7,NA
2014-01,Newfoundland and Labrador,Buildings,105,NA
2014-01,Newfoundland and Labrador,Machinery and motor vehicles,105.3,NA
2014-01,Newfoundland and Labrador,Depreciation on machinery and motor vehicles,102.1,NA
2014-01,Newfoundland and Labrador,Depreciation on machinery,104.7,NA
2014-01,Newfoundland and Labrador,Depreciation on motor vehicles,88.9,NA
