REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2019-01,Canada,Used household and office goods moving [48421],106,NA,[48421]
2019-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",95,NA,[48422]
2019-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.6,NA,[48423]
2019-02,Canada,Truck transportation [484],111.4,NA,[484]
2019-02,Canada,General freight trucking [4841],115.4,NA,[4841]
2019-02,Canada,"General freight trucking, local [48411]",112.6,NA,[48411]
2019-02,Canada,"General freight trucking, long distance [48412]",115.4,NA,[48412]
2019-02,Canada,Specialized freight trucking [4842],103.6,NA,[4842]
2019-02,Canada,Used household and office goods moving [48421],105.6,NA,[48421]
2019-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.5,NA,[48422]
2019-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",106.9,NA,[48423]
2019-03,Canada,Truck transportation [484],112.6,NA,[484]
2019-03,Canada,General freight trucking [4841],116.8,NA,[4841]
2019-03,Canada,"General freight trucking, local [48411]",113.1,NA,[48411]
2019-03,Canada,"General freight trucking, long distance [48412]",116.9,NA,[48412]
2019-03,Canada,Specialized freight trucking [4842],104.4,NA,[4842]
2019-03,Canada,Used household and office goods moving [48421],106.6,NA,[48421]
2019-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.3,NA,[48422]
2019-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.6,NA,[48423]
2019-04,Canada,Truck transportation [484],113.2,NA,[484]
2019-04,Canada,General freight trucking [4841],117.3,NA,[4841]
2019-04,Canada,"General freight trucking, local [48411]",112.2,NA,[48411]
2019-04,Canada,"General freight trucking, long distance [48412]",117.5,NA,[48412]
2019-04,Canada,Specialized freight trucking [4842],105.2,NA,[4842]
2019-04,Canada,Used household and office goods moving [48421],107.6,NA,[48421]
2019-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.9,NA,[48422]
2019-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.9,NA,[48423]
2019-05,Canada,Truck transportation [484],113.9,NA,[484]
2019-05,Canada,General freight trucking [4841],117.9,NA,[4841]
2019-05,Canada,"General freight trucking, local [48411]",113.1,NA,[48411]
2019-05,Canada,"General freight trucking, long distance [48412]",118.1,NA,[48412]
2019-05,Canada,Specialized freight trucking [4842],106.1,NA,[4842]
2019-05,Canada,Used household and office goods moving [48421],108.4,NA,[48421]
2019-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.1,NA,[48422]
2019-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",110.2,NA,[48423]
2019-06,Canada,Truck transportation [484],113.5,NA,[484]
2019-06,Canada,General freight trucking [4841],117.4,NA,[4841]
2019-06,Canada,"General freight trucking, local [48411]",112.7,NA,[48411]
2019-06,Canada,"General freight trucking, long distance [48412]",117.6,NA,[48412]
2019-06,Canada,Specialized freight trucking [4842],105.9,NA,[4842]
2019-06,Canada,Used household and office goods moving [48421],110.3,NA,[48421]
2019-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.1,NA,[48422]
2019-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",109.6,NA,[48423]
2019-07,Canada,Truck transportation [484],112.8,NA,[484]
2019-07,Canada,General freight trucking [4841],117,NA,[4841]
2019-07,Canada,"General freight trucking, local [48411]",114,NA,[48411]
2019-07,Canada,"General freight trucking, long distance [48412]",117.1,NA,[48412]
2019-07,Canada,Specialized freight trucking [4842],104.7,NA,[4842]
2019-07,Canada,Used household and office goods moving [48421],111.6,NA,[48421]
2019-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.3,NA,[48422]
2019-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.8,NA,[48423]
2019-08,Canada,Truck transportation [484],113.2,NA,[484]
2019-08,Canada,General freight trucking [4841],117.7,NA,[4841]
2019-08,Canada,"General freight trucking, local [48411]",113.9,NA,[48411]
2019-08,Canada,"General freight trucking, long distance [48412]",117.8,NA,[48412]
2019-08,Canada,Specialized freight trucking [4842],104.5,NA,[4842]
2019-08,Canada,Used household and office goods moving [48421],111.3,NA,[48421]
2019-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.3,NA,[48422]
2019-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.6,NA,[48423]
2019-09,Canada,Truck transportation [484],113.1,NA,[484]
2019-09,Canada,General freight trucking [4841],117.8,NA,[4841]
2019-09,Canada,"General freight trucking, local [48411]",113.9,NA,[48411]
2019-09,Canada,"General freight trucking, long distance [48412]",118,NA,[48412]
2019-09,Canada,Specialized freight trucking [4842],103.9,NA,[4842]
2019-09,Canada,Used household and office goods moving [48421],109.7,NA,[48421]
2019-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.3,NA,[48422]
2019-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107,NA,[48423]
2019-10,Canada,Truck transportation [484],112.4,NA,[484]
2019-10,Canada,General freight trucking [4841],116.9,NA,[4841]
2019-10,Canada,"General freight trucking, local [48411]",114.3,NA,[48411]
2019-10,Canada,"General freight trucking, long distance [48412]",116.9,NA,[48412]
2019-10,Canada,Specialized freight trucking [4842],103.7,NA,[4842]
2019-10,Canada,Used household and office goods moving [48421],109.9,NA,[48421]
2019-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.7,NA,[48422]
2019-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",106.4,NA,[48423]
2019-11,Canada,Truck transportation [484],113.1,NA,[484]
2019-11,Canada,General freight trucking [4841],117.5,NA,[4841]
2019-11,Canada,"General freight trucking, local [48411]",114.9,NA,[48411]
2019-11,Canada,"General freight trucking, long distance [48412]",117.5,NA,[48412]
2019-11,Canada,Specialized freight trucking [4842],104.5,NA,[4842]
2019-11,Canada,Used household and office goods moving [48421],110.1,NA,[48421]
2019-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",96,NA,[48422]
2019-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.4,NA,[48423]
2019-12,Canada,Truck transportation [484],113.4,NA,[484]
2019-12,Canada,General freight trucking [4841],117.7,NA,[4841]
2019-12,Canada,"General freight trucking, local [48411]",115,NA,[48411]
2019-12,Canada,"General freight trucking, long distance [48412]",117.7,NA,[48412]
2019-12,Canada,Specialized freight trucking [4842],104.9,NA,[4842]
2019-12,Canada,Used household and office goods moving [48421],109.7,NA,[48421]
2019-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.4,NA,[48422]
2019-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108,NA,[48423]
2020-01,Canada,Truck transportation [484],114,NA,[484]
2020-01,Canada,General freight trucking [4841],118.4,NA,[4841]
2020-01,Canada,"General freight trucking, local [48411]",116.1,NA,[48411]
2020-01,Canada,"General freight trucking, long distance [48412]",118.4,NA,[48412]
2020-01,Canada,Specialized freight trucking [4842],105.4,NA,[4842]
2020-01,Canada,Used household and office goods moving [48421],112.9,NA,[48421]
2020-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.4,NA,[48422]
2020-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.9,NA,[48423]
2020-02,Canada,Truck transportation [484],113.7,NA,[484]
2020-02,Canada,General freight trucking [4841],118,NA,[4841]
2020-02,Canada,"General freight trucking, local [48411]",115,NA,[48411]
2020-02,Canada,"General freight trucking, long distance [48412]",118.1,NA,[48412]
2020-02,Canada,Specialized freight trucking [4842],105.1,NA,[4842]
2020-02,Canada,Used household and office goods moving [48421],112.2,NA,[48421]
2020-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",95,NA,[48422]
2020-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.6,NA,[48423]
2020-03,Canada,Truck transportation [484],112.9,NA,[484]
2020-03,Canada,General freight trucking [4841],117.2,NA,[4841]
2020-03,Canada,"General freight trucking, local [48411]",113.9,NA,[48411]
2020-03,Canada,"General freight trucking, long distance [48412]",117.3,NA,[48412]
2020-03,Canada,Specialized freight trucking [4842],104.4,NA,[4842]
2020-03,Canada,Used household and office goods moving [48421],111.8,NA,[48421]
2020-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",94.5,NA,[48422]
2020-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.8,NA,[48423]
2020-04,Canada,Truck transportation [484],110.5,NA,[484]
2020-04,Canada,General freight trucking [4841],114.7,NA,[4841]
2020-04,Canada,"General freight trucking, local [48411]",111.3,NA,[48411]
2020-04,Canada,"General freight trucking, long distance [48412]",114.8,NA,[48412]
2020-04,Canada,Specialized freight trucking [4842],102.1,NA,[4842]
2020-04,Canada,Used household and office goods moving [48421],108.5,NA,[48421]
2020-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",93,NA,[48422]
2020-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",105.3,NA,[48423]
2020-05,Canada,Truck transportation [484],109.2,NA,[484]
2020-05,Canada,General freight trucking [4841],113.7,NA,[4841]
2020-05,Canada,"General freight trucking, local [48411]",109.4,NA,[48411]
2020-05,Canada,"General freight trucking, long distance [48412]",113.8,NA,[48412]
2020-05,Canada,Specialized freight trucking [4842],100.5,NA,[4842]
2020-05,Canada,Used household and office goods moving [48421],109.2,NA,[48421]
2020-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.2,NA,[48422]
2020-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",103,NA,[48423]
2020-06,Canada,Truck transportation [484],109.1,NA,[484]
2020-06,Canada,General freight trucking [4841],113.6,NA,[4841]
2020-06,Canada,"General freight trucking, local [48411]",109.7,NA,[48411]
2020-06,Canada,"General freight trucking, long distance [48412]",113.8,NA,[48412]
2020-06,Canada,Specialized freight trucking [4842],100.4,NA,[4842]
2020-06,Canada,Used household and office goods moving [48421],111.6,NA,[48421]
2020-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.4,NA,[48422]
2020-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",102.5,NA,[48423]
2020-07,Canada,Truck transportation [484],108.8,NA,[484]
2020-07,Canada,General freight trucking [4841],113.5,NA,[4841]
2020-07,Canada,"General freight trucking, local [48411]",110.8,NA,[48411]
2020-07,Canada,"General freight trucking, long distance [48412]",113.5,NA,[48412]
2020-07,Canada,Specialized freight trucking [4842],99.8,NA,[4842]
2020-07,Canada,Used household and office goods moving [48421],112.2,NA,[48421]
2020-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.2,NA,[48422]
2020-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.2,NA,[48423]
2020-08,Canada,Truck transportation [484],108.8,NA,[484]
2020-08,Canada,General freight trucking [4841],113.5,NA,[4841]
2020-08,Canada,"General freight trucking, local [48411]",111.4,NA,[48411]
2020-08,Canada,"General freight trucking, long distance [48412]",113.4,NA,[48412]
2020-08,Canada,Specialized freight trucking [4842],99.8,NA,[4842]
2020-08,Canada,Used household and office goods moving [48421],111.9,NA,[48421]
2020-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.3,NA,[48422]
2020-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.2,NA,[48423]
2020-09,Canada,Truck transportation [484],109.8,NA,[484]
2020-09,Canada,General freight trucking [4841],114.9,NA,[4841]
2020-09,Canada,"General freight trucking, local [48411]",111.3,NA,[48411]
2020-09,Canada,"General freight trucking, long distance [48412]",115,NA,[48412]
2020-09,Canada,Specialized freight trucking [4842],99.9,NA,[4842]
2020-09,Canada,Used household and office goods moving [48421],111.5,NA,[48421]
2020-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.3,NA,[48422]
2020-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.3,NA,[48423]
2020-10,Canada,Truck transportation [484],109.2,NA,[484]
2020-10,Canada,General freight trucking [4841],114.1,NA,[4841]
2020-10,Canada,"General freight trucking, local [48411]",111.2,NA,[48411]
2020-10,Canada,"General freight trucking, long distance [48412]",114.1,NA,[48412]
2020-10,Canada,Specialized freight trucking [4842],99.7,NA,[4842]
2020-10,Canada,Used household and office goods moving [48421],113.1,NA,[48421]
2020-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.9,NA,[48422]
2020-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.4,NA,[48423]
2020-11,Canada,Truck transportation [484],109.2,NA,[484]
2020-11,Canada,General freight trucking [4841],114.1,NA,[4841]
2020-11,Canada,"General freight trucking, local [48411]",111.8,NA,[48411]
2020-11,Canada,"General freight trucking, long distance [48412]",114.1,NA,[48412]
2020-11,Canada,Specialized freight trucking [4842],99.6,NA,[4842]
2020-11,Canada,Used household and office goods moving [48421],112.6,NA,[48421]
2020-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.8,NA,[48422]
2020-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.4,NA,[48423]
2020-12,Canada,Truck transportation [484],109.6,NA,[484]
2020-12,Canada,General freight trucking [4841],114.6,NA,[4841]
2020-12,Canada,"General freight trucking, local [48411]",113.1,NA,[48411]
2020-12,Canada,"General freight trucking, long distance [48412]",114.4,NA,[48412]
2020-12,Canada,Specialized freight trucking [4842],100,NA,[4842]
2020-12,Canada,Used household and office goods moving [48421],113.3,NA,[48421]
2020-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.1,NA,[48422]
2020-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.8,NA,[48423]
2021-01,Canada,Truck transportation [484],111.2,NA,[484]
2021-01,Canada,General freight trucking [4841],116.5,NA,[4841]
2021-01,Canada,"General freight trucking, local [48411]",114.9,NA,[48411]
2021-01,Canada,"General freight trucking, long distance [48412]",116.4,NA,[48412]
2021-01,Canada,Specialized freight trucking [4842],100.9,NA,[4842]
2021-01,Canada,Used household and office goods moving [48421],112.7,NA,[48421]
2021-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.2,NA,[48422]
2021-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",103.3,NA,[48423]
2021-02,Canada,Truck transportation [484],111.7,NA,[484]
2021-02,Canada,General freight trucking [4841],117,NA,[4841]
2021-02,Canada,"General freight trucking, local [48411]",115.4,NA,[48411]
2021-02,Canada,"General freight trucking, long distance [48412]",116.9,NA,[48412]
2021-02,Canada,Specialized freight trucking [4842],101.4,NA,[4842]
2021-02,Canada,Used household and office goods moving [48421],112.9,NA,[48421]
2021-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.3,NA,[48422]
2021-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",104,NA,[48423]
2021-03,Canada,Truck transportation [484],112.7,NA,[484]
2021-03,Canada,General freight trucking [4841],117.9,NA,[4841]
2021-03,Canada,"General freight trucking, local [48411]",116.3,NA,[48411]
2021-03,Canada,"General freight trucking, long distance [48412]",117.8,NA,[48412]
2021-03,Canada,Specialized freight trucking [4842],102.6,NA,[4842]
2021-03,Canada,Used household and office goods moving [48421],113.5,NA,[48421]
2021-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",93,NA,[48422]
2021-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",105.4,NA,[48423]
